State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type,winner,vote_share_diff,dynastic,dynastic_1
Punjab,15,9,2009,4,0,4,1,paramjit kaur gulshan,F,SAD,457734,SC,930519,1288090,FARIDKOT,SC,NA,15,72.24,49.19,no,62042,6.67,2.38,GEPB76432,State-based Party,16994,TRUE,2,SAD,16994,BHATINDA,FALSE,TRUE,2,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,6.669999999999995,1,0
Punjab,15,9,2009,4,0,4,2,sukhwinder singh danny,M,INC,395692,SC,930519,1288090,FARIDKOT,SC,NA,15,72.24,42.52,no,361213,38.82,2.38,GEPB8800,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,15,40,2009,4,0,4,1,salman khursheed,M,INC,169351,GEN,611015,1306214,FARRUKHABAD,GEN,DOAB,16,46.78,27.72,no,27199,4.45,4.76,GEUP41160,National Party,3482,TRUE,5,INC,3482,FARRUKHABAD,TRUE,TRUE,2,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,4.459999999999997,1,1
Uttar_Pradesh,15,40,2009,4,0,4,2,naresh chandra agrawal,M,BSP,142152,GEN,611015,1306214,FARRUKHABAD,GEN,DOAB,16,46.78,23.26,no,14805,2.42,4.76,GEUP12348,State-based Party,16651,TRUE,3,INC,3482,SHAHABAD,FALSE,FALSE,0,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Punjab,15,8,2009,4,0,4,1,sukhdev singh,M,INC,393557,SC,838145,1207556,FATEHGARH SAHIB,SC,NA,11,69.41,46.96,no,34299,4.09,2.44,GEPB301846,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,4.100000000000001,0,0
Punjab,15,8,2009,4,0,4,2,charanjit singh atwal,M,SAD,359258,SC,838145,1207556,FATEHGARH SAHIB,SC,NA,11,69.41,42.86,no,293799,35.05,2.44,GEDL84271,State-based Party,16994,TRUE,2,SAD,16994,PHILLAUR,FALSE,TRUE,1,FALSE,TRUE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0
Uttar_Pradesh,15,49,2009,4,0,4,1,rakesh sachan,M,SP,218953,GEN,694383,1536621,FATEHPUR,GEN,DOAB,18,45.19,31.53,no,52228,7.52,4.76,AEUP116691,State-based Party,7425,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,7.52,0,0
Uttar_Pradesh,15,49,2009,4,0,4,2,mahendra prasad nishad,M,BSP,166725,GEN,694383,1536621,FATEHPUR,GEN,DOAB,18,45.19,24.01,no,51013,7.35,4.76,GEUP78034,State-based Party,16651,TRUE,2,BSP,16651,FATEHPUR,TRUE,TRUE,1,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0
Uttar_Pradesh,15,19,2009,4,0,4,1,seema upadhyay,F,BSP,209466,GEN,693904,1345742,FATEHPUR SIKRI,GEN,DOAB,14,51.56,30.19,no,9936,1.43,4.17,GEUP81189,State-based Party,16651,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,1.4400000000000013,1,0
Uttar_Pradesh,15,19,2009,4,0,4,2,raj babbar,M,INC,199530,GEN,693904,1345742,FATEHPUR SIKRI,GEN,DOAB,14,51.56,28.75,no,45157,6.51,4.17,GEUP60741,National Party,3482,TRUE,4,SP,7425,AGRA,FALSE,FALSE,2,TRUE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Punjab,15,10,2009,4,0,4,1,sher singh ghubaya,M,SAD,450900,SC,956890,1342488,FEROZPUR,GEN,NA,27,71.28,47.12,no,21071,2.2,2.38,GEPB81197,State-based Party,16994,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,2.1999999999999957,0,0
Punjab,15,10,2009,4,0,4,2,jagmeet singh brar,M,INC,429829,GEN,956890,1342488,FEROZPUR,GEN,NA,27,71.28,44.92,no,400116,41.81,2.38,GEPB38724,National Party,3482,TRUE,7,INC,3482,FEROZEPUR,FALSE,TRUE,2,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,15,20,2009,4,0,4,1,akhilesh yadav,M,SP,287011,GEN,684904,1422243,FIROZABAD,GEN,DOAB,16,48.16,41.91,no,67301,9.83,3.33,GEUP84124,State-based Party,7425,FALSE,3,SP,7425,KANNAUJ,FALSE,TRUE,3,FALSE,TRUE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,2.1799999999999997,1,1
Maharashtra,15,12,2009,4,0,4,1,kowase marotrao sainuji,M,INC,321756,ST,837247,1285387,GADCHIROLI-CHIMUR,ST,NA,11,65.14,38.43,no,28580,3.41,3.33,AEMH108512,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,3.4099999999999966,0,0
Maharashtra,15,12,2009,4,0,4,2,ashok mahadeorao nete,M,BJP,293176,ST,837247,1285387,GADCHIROLI-CHIMUR,ST,NA,11,65.14,35.02,no,157420,18.8,3.33,AEMH95744,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,12th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Gujarat,15,6,2009,4,0,4,1,l.k.advani,M,BJP,434044,GEN,790737,1555709,GANDHINAGAR,GEN,NA,19,50.83,54.89,no,121747,15.4,2.17,GEDL35837,National Party,1605,TRUE,7,BJP,1605,GANDHINAGAR,TRUE,TRUE,6,FALSE,TRUE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,15.399999999999999,0,0
Gujarat,15,6,2009,4,0,4,2,patel sureshkumar chaturdas (suresh patel),M,INC,312297,GEN,790737,1555709,GANDHINAGAR,GEN,NA,19,50.83,39.49,no,303029,38.32,2.17,AEGJ13062,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Rajasthan,15,1,2009,4,0,4,1,bharat ram meghwal,M,INC,476554,SC,909629,1491983,GANGANAGAR,SC,NA,15,60.97,52.39,no,140668,15.46,2.44,GERJ8968,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,15.46,1,0
Rajasthan,15,1,2009,4,0,4,2,nihal chand,M,BJP,335886,SC,909629,1491983,GANGANAGAR,SC,NA,15,60.97,36.93,no,306814,33.73,2.44,GERJ58627,National Party,1605,TRUE,5,BJP,1605,GANGANAGAR,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttarakhand,15,2,2009,4,0,4,1,satpal maharaj,M,INC,236949,GEN,533568,1092282,GARHWAL,GEN,NA,13,48.85,44.41,no,17397,3.26,2.7,GEUK41429,National Party,3482,TRUE,6,INC,3482,GARHWAL,TRUE,TRUE,2,FALSE,FALSE,FALSE,12th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,3.259999999999998,1,0
Uttarakhand,15,2,2009,4,0,4,2,"lt. gen(retd) tejpal singh rawat p.v.s.m, v.s.m",M,BJP,219552,GEN,533568,1092282,GARHWAL,GEN,NA,13,48.85,41.15,no,184930,34.66,2.7,GEUK9957,National Party,1605,TRUE,2,INC,3482,GARHWAL,TRUE,FALSE,0,TRUE,FALSE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Assam,15,7,2009,4,0,4,1,bijoya chakravarty,F,BJP,496047,GEN,1108827,1723860,GAUHATI,GEN,NA,12,64.32,44.74,no,11855,1.07,2.56,GEAS69952,National Party,1605,TRUE,2,BJP,1605,GAUHATI,TRUE,TRUE,2,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,1.0700000000000003,0,0
Assam,15,7,2009,4,0,4,2,capt. robin bordoloi,M,INC,484192,GEN,1108827,1723860,GAUHATI,GEN,NA,12,64.32,43.67,no,410876,37.06,2.56,AEAS189372,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,15,13,2009,4,0,4,1,surendra singh nagar,M,BSP,245613,GEN,738984,1522397,GAUTAM BUDDH NAGAR,GEN,WEST,26,48.54,33.24,no,15904,2.15,3.85,GEUP81195,State-based Party,16651,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,2.1600000000000037,1,0
Uttar_Pradesh,15,13,2009,4,0,4,2,mahesh kumar sharma,M,BJP,229709,GEN,738984,1522397,GAUTAM BUDDH NAGAR,GEN,WEST,26,48.54,31.08,no,111125,15.04,3.85,GEUP81210,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Bihar,15,38,2009,4,0,4,1,hari manjhi,M,BJP,246255,SC,564183,1329192,GAYA,SC,NA,16,42.45,43.65,no,62453,11.07,3.23,GEBR79654,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,8th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,11.07,0,0
Bihar,15,38,2009,4,0,4,2,ramji manjhi,M,RJD,183802,SC,564183,1329192,GAYA,SC,NA,16,42.45,32.58,no,118900,21.07,3.23,GEBR73688,State-based Party,12103,TRUE,2,BJP,1605,GAYA,TRUE,FALSE,1,TRUE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
West_Bengal,15,32,2009,4,0,4,1,gurudas dasgupta,M,CPI,625923,GEN,1169934,1354861,GHATAL,GEN,NA,7,86.35,53.5,no,147184,12.58,2.17,GEWB83765,State-based Party,2444,TRUE,3,CPI,2444,PANSKURA,FALSE,TRUE,2,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,12.579999999999998,0,0
West_Bengal,15,32,2009,4,0,4,2,nure alam chowdhury,M,AITC,478739,GEN,1169934,1354861,GHATAL,GEN,NA,7,86.35,40.92,no,443735,37.93,2.17,GEWB14502,State-based Party,18228,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,15,12,2009,4,0,4,1,rajnath singh,M,BJP,359637,GEN,829823,1831688,GHAZIABAD,GEN,WEST,16,45.3,43.34,no,90681,10.93,2.86,AEUP156645,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,10.930000000000007,1,1
Uttar_Pradesh,15,12,2009,4,0,4,2,surendra prakash goel,M,INC,268956,GEN,829823,1831688,GHAZIABAD,GEN,WEST,16,45.3,32.41,no,88671,10.69,2.86,AEUP124117,National Party,3482,TRUE,2,INC,3482,HAPUR,FALSE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,15,75,2009,4,0,4,1,radhey mohan singh,M,SP,379233,GEN,770434,1527723,GHAZIPUR,GEN,EAST,15,50.43,49.22,no,69309,9,2.5,GEUP13460,State-based Party,7425,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,8.990000000000002,0,0
Uttar_Pradesh,15,75,2009,4,0,4,2,afzal ansari,M,BSP,309924,GEN,770434,1527723,GHAZIPUR,GEN,EAST,15,50.43,40.23,no,288245,37.41,2.5,AEUP121734,State-based Party,16651,TRUE,2,SP,7425,GHAZIPUR,TRUE,FALSE,1,TRUE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,1
Uttar_Pradesh,15,70,2009,4,0,4,1,dara singh chauhan,M,BSP,220695,GEN,765865,1693231,GHOSI,GEN,EAST,16,45.23,28.82,no,60945,7.96,5.26,GEUP72228,State-based Party,16651,TRUE,2,SP,7425,GHOSI,TRUE,FALSE,1,TRUE,FALSE,FALSE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,7.960000000000001,1,1
Uttar_Pradesh,15,70,2009,4,0,4,2,arshad jamal ansari,M,SP,159750,GEN,765865,1693231,GHOSI,GEN,EAST,16,45.23,20.86,no,9508,1.24,5.26,GEUP13295,State-based Party,7425,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Jharkhand,15,6,2009,4,0,4,1,ravindra kumar pandey,M,BJP,233435,GEN,619190,1346527,GIRIDIH,GEN,NA,17,45.98,37.7,no,94738,15.3,4.35,GEBR100073,National Party,1605,TRUE,5,BJP,1605,GIRIDIH,TRUE,TRUE,4,FALSE,FALSE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,15.300000000000004,0,0
Jharkhand,15,6,2009,4,0,4,2,teklal mahto,M,JMM,138697,GEN,619190,1346527,GIRIDIH,GEN,NA,17,45.98,22.4,no,11975,1.93,4.35,GEJH74994,State-based Party,4653,TRUE,2,JMM,4653,GIRIDIH,TRUE,TRUE,1,FALSE,TRUE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Jharkhand,15,3,2009,4,0,4,1,nishikant dubey,M,BJP,189526,GEN,797622,1412253,GODDA,GEN,NA,23,56.48,23.76,no,6407,0.8,5.88,GEJH4075,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,0.8000000000000007,0,0
Jharkhand,15,3,2009,4,0,4,2,furkan ansari,M,INC,183119,GEN,797622,1412253,GODDA,GEN,NA,23,56.48,22.96,no,6193,0.78,5.88,GEBR52084,National Party,3482,TRUE,5,INC,3482,GODDA,TRUE,TRUE,1,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,15,59,2009,4,0,4,1,beni prasad verma,M,INC,155675,GEN,605243,1341455,GONDA,GEN,NORTH-EAST,25,45.12,25.72,no,23675,3.91,5.88,AEUP114043,National Party,3482,TRUE,6,SP,7425,KAISERGANJ,FALSE,FALSE,5,TRUE,TRUE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,3.91,1,0
Uttar_Pradesh,15,59,2009,4,0,4,2,kirti vardhan singh  (raja bhaiya),M,BSP,132000,GEN,605243,1341455,GONDA,GEN,NORTH-EAST,25,45.12,21.81,no,41502,6.86,5.88,GEUP67554,State-based Party,16651,TRUE,4,SP,7425,GONDA,TRUE,FALSE,2,TRUE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Bihar,15,17,2009,4,0,4,1,purnmasi ram,M,JD(U),200024,SC,504612,1349072,GOPALGANJ,SC,NA,16,37.4,39.64,no,42472,8.42,3.7,GEBR80380,State-based Party,11002,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,8.420000000000002,0,0
Bihar,15,17,2009,4,0,4,2,anil kumar,M,RJD,157552,SC,504612,1349072,GOPALGANJ,SC,NA,16,37.4,31.22,no,110007,21.8,3.7,GEBR80378,State-based Party,12103,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0
Uttar_Pradesh,15,64,2009,4,0,4,1,adityanath,M,BJP,403156,GEN,748617,1696474,GORAKHPUR,GEN,NORTH-EAST,26,44.13,53.85,no,220271,29.42,2.78,GEUP67610,National Party,1605,TRUE,4,BJP,1605,GORAKHPUR,TRUE,TRUE,4,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,29.42,0,0
Uttar_Pradesh,15,64,2009,4,0,4,2,vinay shankar tiwari,M,BSP,182885,GEN,748617,1696474,GORAKHPUR,GEN,NORTH-EAST,26,44.13,24.43,no,99826,13.33,2.78,GEUP83234,State-based Party,16651,TRUE,2,BSP,16651,BALIA,FALSE,TRUE,0,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Karnataka,15,5,2009,4,0,4,1,mallikarjun kharge,M,INC,345241,SC,759385,1543771,GULBARGA,SC,NA,10,49.19,45.46,no,13404,1.77,2.5,AEKA105733,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,1.759999999999998,0,0
Karnataka,15,5,2009,4,0,4,2,revunaik belamgi,M,BJP,331837,SC,759385,1543771,GULBARGA,SC,NA,10,49.19,43.7,no,304707,40.13,2.5,GEKA1095,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Others,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Madhya_Pradesh,15,4,2009,4,0,4,1,jyotiraditya madhavrao scindia,M,INC,413297,GEN,649838,1202772,GUNA,GEN,NA,18,54.03,63.6,no,249737,38.43,2.17,GEMP84107,National Party,3482,TRUE,3,INC,3482,GUNA,TRUE,TRUE,3,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,38.43,1,1
Madhya_Pradesh,15,4,2009,4,0,4,2,dr.narottam mishra,M,BJP,163560,GEN,649838,1202772,GUNA,GEN,NA,18,54.03,25.17,no,134396,20.68,2.17,AEMP11063,National Party,1605,TRUE,3,AJBP,119,SIWAN,FALSE,FALSE,0,TRUE,FALSE,FALSE,Doctorate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Andhra_Pradesh,15,13,2009,4,0,4,1,rayapati sambasiva rao,M,INC,403937,GEN,1044731,1365177,GUNTUR,GEN,SEEMANDHRA,10,76.53,38.66,no,39355,3.77,3.12,GEAP818294,National Party,3482,TRUE,5,INC,3482,GUNTUR,TRUE,TRUE,4,FALSE,TRUE,TRUE,12th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,3.759999999999998,0,0
Andhra_Pradesh,15,13,2009,4,0,4,2,madala rajendra,M,TDP,364582,GEN,1044731,1365177,GUNTUR,GEN,SEEMANDHRA,10,76.53,34.9,no,136818,13.1,3.12,GEAP818592,State-based Party,8300,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Punjab,15,1,2009,4,0,4,1,partap singh bajwa,M,INC,447994,GEN,933370,1318967,GURDASPUR,GEN,NA,13,70.77,48,no,8342,0.89,2.22,AEPB5160,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,0.8999999999999986,1,1
Punjab,15,1,2009,4,0,4,2,vinod khanna,M,BJP,439652,GEN,933370,1318967,GURDASPUR,GEN,NA,13,70.77,47.1,no,424232,45.45,2.22,GEPB66542,National Party,1605,TRUE,4,BJP,1605,GURDASPUR,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Haryana,15,9,2009,4,0,4,1,inderjit singh,M,INC,278516,GEN,756236,1244437,GURGAON,GEN,NA,24,60.77,36.83,no,84864,11.22,3.85,GEHR300761,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,11.219999999999999,1,1
Haryana,15,9,2009,4,0,4,2,zakir hussain,M,BSP,193652,GEN,756236,1244437,GURGAON,GEN,NA,24,60.77,25.61,no,67815,8.97,3.85,GEHR69750,State-based Party (Other State),16651,TRUE,2,INC,3482,FARIDABAD,FALSE,FALSE,0,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,1
Madhya_Pradesh,15,3,2009,4,0,4,1,yashodhara raje scindia,F,BJP,252314,GEN,584196,1420728,GWALIOR,GEN,NA,23,41.12,43.19,no,26591,4.55,2.78,GEMP947632,National Party,1605,TRUE,2,BJP,1605,GWALIOR,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,4.549999999999997,1,1
Madhya_Pradesh,15,3,2009,4,0,4,2,ashok singh,M,INC,225723,GEN,584196,1420728,GWALIOR,GEN,NA,23,41.12,38.64,no,149242,25.55,2.78,GEMP82552,National Party,3482,TRUE,2,INC,3482,GWALIOR,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,1
Bihar,15,21,2009,4,0,4,1,ram sundar das,M,JD(U),246715,SC,555107,1327075,HAJIPUR,SC,NA,11,41.83,44.44,no,37954,6.84,2.94,GEBR23555,State-based Party,11002,TRUE,7,SJP(R),7408,HAJIPUR,TRUE,FALSE,2,TRUE,FALSE,TRUE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,6.829999999999998,1,0
Bihar,15,21,2009,4,0,4,2,ram vilas paswan,M,LJP,208761,SC,555107,1327075,HAJIPUR,SC,NA,11,41.83,37.61,no,187176,33.72,2.94,GEBR100053,State-based Party,5029,TRUE,10,LJNSP,5029,HAJIPUR,TRUE,TRUE,8,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0
Himachal_Pradesh,15,3,2009,4,0,4,1,anurag singh thakur,M,BJP,373598,GEN,698739,1187377,HAMIRPUR,GEN,NA,8,58.85,53.47,no,72732,10.41,2.08,GEHP82354,National Party,1605,TRUE,2,BJP,1605,HAMIRPUR,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,10.409999999999997,1,1
Himachal_Pradesh,15,3,2009,4,0,4,2,narinder thakur,M,INC,300866,GEN,698739,1187377,HAMIRPUR,GEN,NA,8,58.85,43.06,no,289092,41.37,2.08,AEHP100111,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,15,31,2009,4,0,4,1,usha verma,F,SP,294030,SC,574599,1416949,HARDOI,SC,AVADH,11,40.55,51.17,no,92935,16.17,2.56,GEUP84234,State-based Party,7425,TRUE,8,SP,7425,HARDOI,TRUE,TRUE,6,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,16.17,1,0
Uttar_Pradesh,15,31,2009,4,0,4,2,ram kumar kuril,M,BSP,201095,SC,574599,1416949,HARDOI,SC,AVADH,11,40.55,35,no,146980,25.58,2.56,AEUP60707,State-based Party,16651,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,12th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttarakhand,15,5,2009,4,0,4,1,harish rawat,M,INC,332235,GEN,787963,1294280,HARDWAR,GEN,NA,21,60.88,42.16,no,127412,16.17,3.33,AEUP177260,National Party,3482,TRUE,8,INC,3482,ALMORA,FALSE,TRUE,4,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,16.169999999999998,0,0
Uttarakhand,15,5,2009,4,0,4,2,swami yatindranand giri,M,BJP,204823,GEN,787963,1294280,HARDWAR,GEN,NA,21,60.88,25.99,no,23527,2.99,3.33,GEUK13810,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Karnataka,15,16,2009,4,0,4,1,h. d. devegowda,M,JD(S),496429,GEN,980348,1417213,HASSAN,GEN,NA,13,69.17,50.64,no,291113,29.69,2.94,AEKA107680,State-based Party,10979,TRUE,7,JD(S),10979,HASSAN,TRUE,TRUE,5,FALSE,TRUE,TRUE,Others,Other,NA,NA,NA,Lok Sabha Election (GE),1,29.7,0,1
Karnataka,15,16,2009,4,0,4,2,k. h. hanume gowda,M,BJP,205316,GEN,980348,1417213,HASSAN,GEN,NA,13,69.17,20.94,no,4169,0.43,2.94,AEKA106171,National Party,1605,TRUE,2,BJP,1605,HASSAN,TRUE,TRUE,0,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,15,16,2009,4,0,4,1,sarika singh,F,RLD,247927,SC,648468,1437725,HATHRAS,SC,DOAB,10,45.1,38.23,no,36852,5.68,3.33,GEUP11637,State-based Party,12169,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,5.68,0,0
Uttar_Pradesh,15,16,2009,4,0,4,2,rajendra kumar,M,BSP,211075,SC,648468,1437725,HATHRAS,SC,DOAB,10,45.1,32.55,no,95888,14.79,3.33,GEUP11633,State-based Party,16651,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0
Maharashtra,15,48,2009,4,0,4,1,shetti raju alias devappa anna,M,SWP,481025,GEN,978202,1458560,HATKANANGLE,GEN,NA,10,67.07,49.17,no,95060,9.72,2.5,GEMH8150,Local Party,12961,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,9.71,0,0
Maharashtra,15,48,2009,4,0,4,2,mane nivedita sambhajirao,F,NCP,385965,GEN,978202,1458560,HATKANANGLE,GEN,NA,10,67.07,39.46,no,330915,33.83,2.5,GEMH8152,State-based Party,5792,TRUE,5,NCP,5792,ICHALKARANJI,FALSE,TRUE,2,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
