STCODE,STNAME,DIST,DISTNAME,YEAR,BASE_YR_GDP,AGRI_GDP_CON,LIVES_GDP_CON,FL_GDP_CON,FISH_GDP_CON,MQ_GDP_CON,PS_GDP_CON,MA_GDP_CON,REG_GDP_CON,UREG_GDP_CON,EGWS_GDP_CON,CONS_GDP_CON,SS_GDP_CON,THR_GDP_CON,RAIL_GDP_CON,TMS_GDP_CON,COMM_GDP_CON,BI_GDP_CON,RDBS_GDP_CON,PA_GDP_CON,OS_GDP_CON,TS_GDP_CON,GDDP_CON,AGRI_GDP_CUR,LIVES_GDP_CUR,FL_GDP_CUR,FISH_GDP_CUR,MQ_GDP_CUR,PS_GDP_CUR,MA_GDP_CUR,REG_GDP_CUR,UREG_GDP_CUR,EGWS_GDP_CUR,CONS_GDP_CUR,SS_GDP_CUR,THR_GDP_CUR,RAIL_GDP_CUR,TMS_GDP_CUR,COMM_GDP_CUR,BI_GDP_CUR,RDBS_GDP_CUR,PA_GDP_CUR,OS_GDP_CUR,TS_GDP_CUR,GDDP_CUR,GROSS_PCI_CONP,GROSS_PCI_CURP,...53,...54,...55,...56,...57,...58
1,Andhra Pradesh,48,Krishna,2006,1999,186457,88902,6801,136566,7523,426249,105409,61751,43658,41475,96781,243665,141780,18443,96002,65959,75737,137590,61222,113613,710346,1380260,247860,122514,8684,189067,10877,579002,133743,79047,54696,57149,134862,325754,182298,20416,128379,37592,84013,190554,82821,152710,878783,1783539,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,48,Krishna,2007,1999,200443,99077,6492,126916,27142,460070,114633,67959,46674,56126,108012,278771,156571,20732,103238,74139,84595,152935,58349,113652,764211,1503052,284205,141242,8823,179380,53475,667125,152848,91760,61088,81669,160841,395358,229011,23522,146698,43309,95266,223563,83970,161820,1007159,2069642,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,49,Guntur,1993,1999,247030,41157,6797,12788,3948,311720,38082,25104,12978,10662,25749,74493,85433,12084,22583,4500,18389,48352,20436,47857,259634,645847,150675,26104,3157,7435,2295,189666,27080,18117,8963,6723,16128,49931,55267,8373,13901,3874,14339,31320,12616,29424,169114,408711,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,49,Guntur,1994,1999,222301,54246,6885,14613,4703,302748,41340,27051,14289,13699,29407,84446,87731,12430,23820,4863,21125,49726,22144,50763,272602,659796,180856,41825,3844,9644,2885,239054,32766,21877,10889,9492,20084,62342,66788,9394,16102,4527,17260,34316,15014,34295,197696,499092,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,49,Guntur,1995,1999,243539,59814,7020,15370,7105,332848,45999,29353,16646,10014,29965,85978,91179,13789,26318,5734,22289,51208,22795,52796,286108,704934,198188,50197,4732,11342,4123,268582,39718,26117,13601,7591,22574,69883,72761,11671,18889,5379,23422,37753,16961,39023,225859,564324,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,49,Guntur,1996,1999,284859,57669,7039,15439,5440,370446,45882,28817,17065,10477,30021,86380,106219,15321,25374,6902,24900,52707,23553,55390,310366,767192,242946,49405,5458,11797,2362,311968,41816,27257,14559,11335,24978,78129,89685,13169,20468,6636,24987,41255,19092,44625,259917,650014,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,49,Guntur,1997,1999,248640,60568,7037,17123,3299,336667,50911,32821,18090,14363,34426,99700,115924,15951,26897,8405,29172,54179,25454,60661,336643,773010,233398,63987,6347,13022,2541,319295,49115,32499,16616,12737,29650,91502,105123,15187,23290,8114,28649,45228,22124,52455,300170,710967,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,49,Guntur,1998,1999,227206,53708,7265,21959,3153,313291,55323,36274,19049,14368,36100,105791,94557,17059,21999,10530,33768,57816,25731,62447,323907,742989,251018,50823,7253,21207,2755,333056,55538,37283,18255,14235,34329,104102,96042,13686,21267,10516,31979,52857,24872,60300,311519,748677,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,49,Guntur,1999,1999,245737,61363,7659,21800,11325,347884,45169,33830,11339,20818,42270,108257,96342,5257,30354,12088,35129,56482,29637,72478,337767,793908,245737,61363,7659,21800,11325,347884,45169,33830,11339,20818,42270,108257,96342,5257,30354,12088,35129,56482,29637,72478,337767,793908,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,49,Guntur,2000,1999,245407,72724,7761,23136,10437,359465,63505,51393,12112,21076,45400,129981,99444,5072,34538,13656,36683,57986,32013,77238,356630,846076,251910,82055,7994,27131,11512,380602,64248,51962,12286,22998,47572,134818,104834,5139,36408,12677,37443,62484,33417,80378,372780,888200,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,49,Guntur,2001,1999,288012,84555,7389,29540,12062,421558,41414,29619,11795,13176,48911,103501,111317,5443,33170,17200,43657,61343,32231,81923,386284,911343,307847,88944,7890,37148,13049,454878,43094,30859,12235,14429,53273,110796,120746,5576,35969,16215,48282,68935,34927,88174,418824,984498,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,49,Guntur,2002,1999,197182,83857,7497,30864,13769,333169,45983,33378,12605,15802,52304,114089,98303,5895,32292,20971,47844,64932,33907,85782,389926,837184,216225,94396,8236,39196,14776,372829,50989,37398,13591,18279,58201,127469,109676,6278,38997,17664,55051,75528,37875,97265,438334,938632,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,49,Guntur,2003,1999,265938,93684,7515,25866,7583,400586,40842,26703,14139,16971,55872,113685,113388,6187,36777,25399,48565,67674,34892,90833,423715,937986,313909,100116,8628,31378,10954,464985,46343,30631,15712,20535,64095,130973,132666,6781,43528,20830,60700,82762,40490,107020,494777,1090735,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,49,Guntur,2004,1999,260484,86664,7591,19589,8689,383017,49928,34975,14953,17700,63953,131581,124649,6635,64740,30385,52739,67618,37091,98460,482317,996915,300595,112073,9071,28649,10378,460766,59173,41801,17372,22014,79486,160673,149132,7634,78325,23548,63250,87864,44615,119409,573777,1195216,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,49,Guntur,2005,1999,304098,92592,7628,27761,9077,441156,53650,37527,16123,20718,82948,157316,112277,7194,47521,39223,56511,69652,36888,105596,474862,1073334,338195,129850,9458,38258,11836,527597,65914,46603,19311,26816,107518,200248,135087,8422,59477,28567,63806,95117,46513,132936,569925,1297770,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,49,Guntur,2006,1999,317668,95225,7777,21614,9986,452270,60955,43551,17404,20346,98180,179481,120535,7393,51402,48864,67815,76005,41030,113589,526633,1158384,380720,145519,9861,28953,14514,579567,75872,54068,21804,28035,136812,240719,148606,8183,68602,27849,75225,105780,55506,152731,642482,1462768,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,49,Guntur,2007,1999,339753,106678,7485,20811,7465,482192,65785,47179,18606,30789,109574,206148,128913,8310,56249,54924,75747,79116,44463,113649,561371,1249711,420403,162631,9993,25523,12754,631304,85588,61236,24352,44801,163166,293555,171878,9429,79574,32084,85302,116220,63986,161866,720339,1645198,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,50,Nellore,1993,1999,105918,24305,4735,36977,323,172258,31734,15199,16535,9123,19969,60826,39860,4335,12202,2873,11404,29210,17643,30464,147991,381075,64604,15416,2199,21498,188,103905,22389,10969,11420,5753,12508,40650,25786,3004,7511,2474,8892,18920,10892,18730,96209,240764,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,50,Nellore,1994,1999,93235,22744,4768,32799,206,153752,33355,15149,18206,11671,22805,67831,41016,4459,14034,3110,13126,30037,19138,32313,157233,378816,68331,16041,2648,20727,133,107880,25908,12034,13874,8087,15576,49571,29929,3370,9486,2895,10725,20727,12974,21830,111936,269387,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,50,Nellore,1995,1999,79071,21011,4903,40279,1969,147233,38826,17616,21210,9431,23239,71496,43115,4948,14687,3668,13876,30928,19695,33608,164525,383254,68885,16049,3291,30167,1355,119747,32435,15106,17329,7149,17506,57090,35025,4187,10867,3441,14582,22798,14654,24841,130395,307232,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,50,Nellore,1996,1999,100246,24762,4823,35473,387,165691,46628,24886,21742,14501,23281,84410,51332,5496,14993,4435,15403,31833,20331,35259,179082,429183,87137,19440,3670,29176,240,139663,40872,22323,18549,7613,19371,67856,43928,4725,12094,4265,15458,24909,16479,28406,150264,357783,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,50,Nellore,1997,1999,96417,21958,4690,35470,314,158849,45279,22230,23049,9462,26697,81438,47691,5722,14702,5416,17521,32718,21929,38614,184313,424600,93426,19070,4174,29605,237,146512,42402,21231,21171,8391,22993,73786,44282,5448,12731,5228,17208,27305,19059,33391,164652,384950,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,50,Nellore,1998,1999,96548,19644,5055,41892,406,163545,46433,22163,24270,12960,27996,87389,49173,6120,16856,6779,20115,34470,22008,39751,195272,446206,95264,18396,4894,40616,307,159477,44691,21433,23258,12839,26623,84153,48648,4910,16297,6769,19049,31455,21273,38384,186785,430415,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,50,Nellore,1999,1999,83944,24448,5251,51726,629,165998,50180,26680,23500,12375,31659,94214,53592,4396,14816,7761,21056,32487,22607,43096,199811,460023,83944,24448,5251,51726,629,165998,50180,26680,23500,12375,31659,94214,53592,4396,14816,7761,21056,32487,22607,43096,199811,460023,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,50,Nellore,2000,1999,83335,32672,5352,61674,944,183977,42721,17618,25103,12598,34004,89323,54929,4241,15923,8875,21965,33097,24424,45887,209341,482641,86335,33891,5464,73510,950,200150,43583,18119,25464,13761,35631,92975,58410,4298,16804,8239,22419,35718,25495,47750,219133,512258,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,50,Nellore,2001,1999,106643,27834,5138,51587,3767,194969,43302,18857,24445,14471,36634,94407,62466,4552,17259,11839,26642,34939,24607,48816,231120,520496,120783,29681,5251,81262,3884,240861,45408,20051,25357,15848,39900,101156,71037,4663,18931,11161,29465,39328,26666,52540,253791,595808,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,50,Nellore,2002,1999,99104,30967,5153,67866,2762,205852,44309,18184,26125,17458,39175,100942,66176,4930,19163,14433,29198,36939,25871,51181,247891,554685,109675,35554,5516,118475,2926,272146,48550,20383,28167,20195,43592,112337,78552,5250,21445,12157,33596,42989,28898,58032,280919,665402,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,50,Nellore,2003,1999,82708,32347,5129,61130,723,182037,49142,19838,29304,17671,41847,108660,64533,5174,20097,17360,29920,38127,26627,54253,256091,546788,102489,35778,5740,115113,1013,260133,55081,22518,32563,21382,48006,124469,80527,5670,24202,14238,37396,46674,30899,63924,303530,688132,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,50,Nellore,2004,1999,120248,43613,5245,49939,748,219793,47313,16323,30990,18051,47899,113263,73732,5548,22655,20989,32491,37788,28359,58735,280297,613353,110830,51091,6047,88063,932,256963,56146,20142,36004,22449,59534,138129,97441,6384,27404,16266,38967,49279,34112,71232,341085,736177,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,50,Nellore,2005,1999,116488,37763,5316,49393,816,209776,52810,19395,33415,16508,62126,131444,66234,6016,27720,27167,34879,38548,28204,62963,291731,632951,138610,51902,6316,93052,910,290790,64761,24738,40023,21367,80529,166657,87892,7043,35061,19787,39382,52912,35563,79263,356903,814350,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,50,Nellore,2006,1999,130890,37772,5409,64384,986,239441,57781,21711,36070,18027,73535,149343,73648,6182,30012,33846,41733,41762,31371,68125,326679,715463,185033,56495,6583,123100,1522,372733,73892,28702,45190,24839,102470,201201,106049,6843,40661,19290,46293,58190,42439,91613,411378,985312,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,50,Nellore,2007,1999,130380,42955,5300,70217,6766,255618,61939,23377,38562,22932,82069,166940,81094,6949,32942,38043,46614,43027,34146,67822,350637,773195,188314,60972,6790,121416,10112,387604,83177,32706,50471,33368,122209,238754,118524,7885,47036,22223,52494,63281,49139,96597,457179,1083537,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,51,Kurnool,1993,1999,163781,15444,5993,390,4722,190330,25005,11945,13060,7763,23629,56397,46575,10745,13036,3489,11404,29413,19782,32202,166646,413373,99898,9795,2783,227,2744,115447,17640,8621,9019,4895,14800,37335,30130,7445,8024,3004,8892,19052,12212,19799,108558,261340,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,51,Kurnool,1994,1999,120681,15912,6019,454,6260,149326,30246,15865,14381,9925,26987,67158,45798,11051,13499,3743,13194,30248,21589,34157,173279,389763,86797,10739,3338,289,3801,104964,23729,12771,10958,6876,18431,49036,33388,8353,9125,3485,10781,20874,14636,23076,123718,277718,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,51,Kurnool,1995,1999,162860,14510,6196,475,13649,197690,38335,21583,16752,8520,27499,74354,58232,11755,14331,4438,13948,31149,22196,35527,191576,463620,127285,11800,4155,353,9046,152639,32484,18796,13688,6459,20716,59659,45972,9949,10604,4163,14658,22964,16517,26258,151085,363383,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,51,Kurnool,1996,1999,151317,20552,6071,482,10968,189390,36690,19517,17173,10607,27549,74846,57758,13060,14537,5300,15483,32060,22795,37271,198264,462500,126651,16956,4600,422,6100,154729,32558,17907,14651,13443,22923,68924,48236,11226,11726,5096,15538,25092,18477,30027,165418,389071,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,51,Kurnool,1997,1999,119635,20452,5869,525,11858,158339,39235,21029,18206,15865,31592,86692,55092,13597,15037,6500,17889,32955,24427,40818,206315,451346,117531,16615,5206,500,8130,147982,36832,20110,16722,14069,27209,78110,50960,12946,13020,6274,17568,27508,21231,35296,184803,410895,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,51,Kurnool,1998,1999,143227,19214,6379,617,11312,180749,49518,30348,19170,11507,33128,94153,63880,14542,13295,8176,20531,35087,23974,42019,221504,496406,134214,16427,6135,7002,9538,173316,48892,30521,18371,11401,31504,91797,61693,11666,12852,8164,19444,32065,23173,40575,209632,474745,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,51,Kurnool,1999,1999,123372,21511,6597,1178,11493,164151,25025,9575,15450,14744,32461,72230,57644,2321,16197,9357,21601,36238,20228,57414,221000,457381,123372,21511,6597,1178,11493,164151,25025,9575,15450,14744,32461,72230,57644,2321,16197,9357,21601,36238,20228,57414,221000,457381,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,51,Kurnool,2000,1999,170653,24573,6729,376,11117,213448,24636,8132,16504,13495,34865,72996,62130,2239,15283,10381,22757,37139,21856,61142,232927,519371,172016,20835,6857,453,13109,213270,25092,8351,16741,14826,36533,76451,64534,2269,15892,9637,23228,40032,22815,63602,242009,531730,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,51,Kurnool,2001,1999,170862,34096,6824,1313,18343,231438,20899,4828,16071,6545,37561,65005,70487,2403,18796,12755,27302,39269,22094,64831,257937,554380,165197,35874,6944,1606,21491,231112,22420,5749,16671,7168,40911,70499,74242,2462,20138,12025,30195,44142,23942,69724,276870,578481,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,51,Kurnool,2002,1999,139132,45206,6835,894,15354,207421,27632,10456,17176,8997,40166,76795,63607,2603,22553,15240,29921,41552,23157,67891,266524,550740,141784,50988,7298,1094,18225,219389,30254,11736,18518,10407,44696,85357,69894,2772,22908,12837,34428,48338,25867,76910,293954,598700,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,51,Kurnool,2003,1999,164929,46999,6797,3082,16130,237937,24141,4875,19266,8052,42907,75100,70962,2732,25022,18330,30353,43214,23840,71867,286320,599357,180691,51190,7589,3369,19609,262448,26907,5499,21408,9744,49222,85873,81780,2994,29445,15033,37938,52860,27665,84572,332287,680608,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,51,Kurnool,2004,1999,153873,38053,6951,705,19630,219212,33552,13178,20374,8607,49112,91271,74747,2930,26540,22071,32962,43188,25471,77773,305682,616165,184610,43154,8048,4073,24086,263971,39616,15945,23671,10705,61041,111362,88170,3371,32024,17105,39531,56153,30638,94208,361200,736533,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,51,Kurnool,2005,1999,199776,53641,7049,3637,46054,310157,36453,14484,21969,12675,63699,112827,92483,3176,27204,28523,36053,44536,25332,83345,340652,763636,239275,63355,8402,4932,61943,377907,44390,18077,26313,16406,82568,143364,116120,3719,34014,20774,40707,60860,31942,104785,412921,934192,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,51,Kurnool,2006,1999,168776,55113,7168,6223,26456,263736,40676,16962,23714,11499,75397,127572,86417,3264,30215,35535,43665,48540,28176,89535,365347,756655,225772,66719,8754,8676,41157,351078,50946,21236,29710,15845,105064,171855,107432,3613,40245,20252,48436,67564,38117,120239,445898,968831,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,51,Kurnool,2007,1999,250266,60576,7034,4629,34812,357317,44682,19330,25352,13998,84147,142827,101265,3669,33492,39942,48772,50422,28590,89764,395916,896060,357187,77404,8975,6468,57252,507286,58869,25687,33182,20368,125303,204540,146805,4163,47556,23332,54924,74080,41144,127713,519717,1231543,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,52,Ananthapur,1993,1999,160830,20715,5728,2423,1596,191292,51521,23363,28158,8964,24467,84952,48708,13315,13537,3573,11702,33129,18793,32456,175213,451457,98097,13138,2660,1409,928,116232,36306,16860,19446,5652,15325,57283,31509,9226,8333,3076,9124,21459,11602,19955,114284,287799,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,52,Ananthapur,1994,1999,105453,20214,5795,2831,3202,137495,52337,21333,31004,11617,27944,91898,46448,13696,14250,3865,13604,34065,20342,34428,180698,410091,74960,18223,3230,1888,1880,100181,41130,17504,23626,8048,19085,68263,33939,10350,9634,3598,11116,23503,13791,23259,129190,297634,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,52,Ananthapur,1995,1999,201267,20428,5932,2950,5979,236556,59526,23408,36118,12862,28475,100863,65022,15195,14917,4584,14307,35074,20968,35808,205875,543294,149958,20085,3994,2068,3818,179923,50346,20836,29510,9751,21451,81548,50887,12860,11036,4300,15036,25849,15601,26466,162035,423506,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,52,Ananthapur,1996,1999,133007,22358,5911,2996,8801,173073,60873,23847,37026,11161,28526,100560,59422,16883,15002,5529,15881,36096,21703,37566,208082,481715,119786,22316,4556,2693,6136,155487,53808,22221,31587,11985,23736,89529,51950,14511,12102,5314,15938,28237,17591,30265,175908,420924,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,52,Ananthapur,1997,1999,78255,25707,5858,3261,2656,115737,57062,17810,39252,16990,32713,106765,46845,17577,13807,6791,18531,37096,23721,41141,205509,428011,70103,30439,5261,3301,1282,110386,53490,17437,36053,15067,28174,96731,42581,16734,11956,6555,18198,30950,20618,35576,183168,390285,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,52,Ananthapur,1998,1999,190073,26722,6139,3700,2280,228914,45556,4224,41332,17211,34303,97070,68034,18799,13414,8547,21366,39082,24993,42351,236586,562570,160372,27222,6068,6496,1757,201915,43546,3938,39608,17051,32622,93219,63870,15080,12968,8535,20234,35653,24158,40896,221394,516528,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,52,Ananthapur,1999,1999,89896,35750,6452,4149,1726,137973,50909,4540,46369,22402,30869,104180,52209,9968,14242,9693,22692,39749,27885,56711,233149,475302,89896,35750,6452,4149,1726,137973,50909,4540,46369,22402,30869,104180,52209,9968,14242,9693,22692,39749,27885,56711,233149,475302,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,52,Ananthapur,2000,1999,195558,45661,6554,3939,1784,253496,70336,20804,49532,22623,33156,126115,78555,9616,16791,11893,23889,40492,30115,60290,271641,651252,163005,46688,6731,4754,2036,223214,71918,21673,50245,24896,34742,131556,76151,9745,17165,11041,24384,43700,31437,62688,276311,631081,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,52,Ananthapur,2001,1999,112993,46841,6401,4289,3056,173580,70351,22117,48234,15831,35720,121902,70566,10321,16847,14289,29148,42743,30596,64142,278652,574134,115669,48392,6739,5249,3287,179336,74186,24153,50033,17337,38905,130428,74726,10574,18053,13471,32237,48114,33156,68930,299261,609025,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,52,Ananthapur,2002,1999,88924,53158,6471,3328,4091,155972,73933,22384,51549,18353,38197,130483,68121,11178,17636,17512,31944,45187,32166,67278,291022,577477,103160,49419,7051,3812,4422,167864,80982,25404,55578,21230,42504,144716,75730,11903,20507,14750,36756,52589,35930,76150,324315,636895,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,52,Ananthapur,2003,1999,95261,55744,6473,505,4637,162620,80671,22850,57821,15954,40803,137428,74848,11731,22426,20594,32232,46636,33105,71294,312866,612914,115722,58643,7372,565,9120,191422,90882,26630,64252,19304,46809,156995,88313,12857,26441,16890,40286,57093,38416,83803,364099,712516,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,52,Ananthapur,2004,1999,223823,61640,6574,3726,6712,302475,71325,10176,61149,20547,46704,138576,91109,12580,24726,24896,35002,46264,35316,76913,346806,787857,266434,66351,7746,363,11806,352700,83518,12477,71041,25554,58049,167121,111011,14476,29744,19293,41978,60334,42480,93057,412373,932194,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,52,Ananthapur,2005,1999,131111,64460,6629,809,7280,210289,77508,11575,65933,16506,60576,154590,80054,13640,24917,31882,37563,47485,35123,82313,352977,717856,167809,73774,8087,1129,28597,279396,93738,14767,78971,21364,78520,193622,110881,15968,31290,23221,42411,65154,44288,103353,436566,909584,-1,-1,NA,NA,NA,NA,NA,NA
1,Andhra Pradesh,52,Ananthapur,2006,1999,101195,65800,6757,738,11587,186077,84811,13638,71173,15657,71701,172169,87439,14017,27468,39720,44824,51445,39067,88946,392926,751172,159907,77324,8434,1029,35761,282455,105975,16808,89167,21573,99913,227461,118616,15517,36711,22637,49722,71676,52850,119326,487055,996971,-1,-1,NA,NA,NA,NA,NA,NA
