shrid,State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type,winner,vote_share_diff,dynastic,dynastic_1,dynast_3,num_cells,total_light1999,total_light_cal1999,max_light1999,total_light2004,total_light_cal2004,max_light2004,total_light2009,total_light_cal2009,max_light2009,max_light2013,ec13_district_name.x
11-29-606204,Karnataka,15,13,2009,4,0,4,1,g.m. siddeswara,M,BJP,423447,GEN,907277,1344920,davanagere,GEN,NA,28,67.46,46.67,no,2024,0.22,2.27,GEKA16486,National Party,1605,TRUE,2,BJP,1605,DAVANGERE,FALSE,TRUE,2,FALSE,TRUE,TRUE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,0.219999999999999,0,0,0,3,13.5,16.5,5,12,16.5,4,19,22,7,7,davanagere
11-29-607131,Karnataka,15,14,2009,4,0,4,2,s. bangarappa,M,INC,429890,GEN,954407,1435908,shimoga,GEN,NA,12,66.47,45.04,no,419040,43.91,2.17,AEKA107071,National Party,3482,TRUE,6,SP,7425,SHIMOGA,TRUE,FALSE,3,TRUE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,22,0,0,0,0,11,0,0,22,0,0,shimoga
11-29-607131,Karnataka,13,21,1999,9,0,3,2,ayanur manjunatha,M,BJP,332832,GEN,807043,1133307,shimoga,GEN,NA,5,71.21,41.24,no,294400,36.48,2.22,AEKA4406,National Party,1605,TRUE,3,BJP,1605,SHIMOGA,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,22,0,0,0,0,11,0,0,22,0,0,shimoga
11-29-607131,Karnataka,15,14,2009,4,0,4,1,b.y. raghavendra,M,BJP,482783,GEN,954407,1435908,shimoga,GEN,NA,12,66.47,50.58,no,52893,5.54,2.17,AEKA51,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,5.54,0,0,0,22,0,0,0,0,11,0,0,22,0,0,shimoga
11-29-607131,Karnataka,14,21,2004,4,0,3,1,s. bangarappa,M,BJP,450097,GEN,887290,1257953,shimoga,GEN,NA,6,70.53,50.73,no,76145,8.58,2.27,AEKA107071,National Party,1605,FALSE,4,INC,3482,SHIMOGA,TRUE,FALSE,3,TRUE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,8.58,0,0,0,22,0,0,0,0,11,0,0,22,0,0,shimoga
11-29-607131,Karnataka,14,21,2004,4,0,3,2,ayanur manjunath,M,INC,373952,GEN,887290,1257953,shimoga,GEN,NA,6,70.53,42.15,no,352530,39.73,2.27,AEKA4406,National Party,3482,FALSE,4,BJP,1605,SHIMOGA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,22,0,0,0,0,11,0,0,22,0,0,shimoga
11-29-607131,Karnataka,13,21,1999,9,0,3,1,s.bangarappa,M,INC,427870,GEN,807043,1133307,shimoga,GEN,NA,5,71.21,53.02,no,95038,11.78,2.22,AEKA107071,National Party,3482,TRUE,3,KTVP,11401,SHIMOGA,TRUE,FALSE,2,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,11.78,0,0,0,22,0,0,0,0,11,0,0,22,0,0,shimoga
11-29-608660,Karnataka,14,18,2004,4,0,3,2,vinaya kumar sorake,M,INC,340624,GEN,780356,1138398,udupi,GEN,NA,4,68.55,43.65,no,295050,37.81,2.44,AEKA2118,National Party,3482,TRUE,2,INC,3482,UDUPI,TRUE,TRUE,1,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,14,73,90,6,53.5,74.5,4.5,59,73,5,7,udupi
11-29-608660,Karnataka,13,18,1999,9,0,3,2,i.m. jayaram shetty,M,BJP,320739,NA,684881,1023798,udupi,GEN,NA,3,66.9,46.83,no,308923,45.11,2.08,AEKA8895,National Party,1605,TRUE,3,BJP,1605,UDUPI,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,14,73,90,6,53.5,74.5,4.5,59,73,5,7,udupi
11-29-608660,Karnataka,14,18,2004,4,0,3,1,manorama madhwaraj,F,BJP,369627,GEN,780356,1138398,udupi,GEN,NA,4,68.55,47.37,no,29003,3.72,2.44,AEKA107620,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,3.72,0,0,0,14,73,90,6,53.5,74.5,4.5,59,73,5,7,udupi
11-29-608660,Karnataka,13,18,1999,9,0,3,1,vinay kumar sorake,M,INC,352326,GEN,684881,1023798,udupi,GEN,NA,3,66.9,51.44,no,31587,4.61,2.08,AEKA2118,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,4.61,0,0,0,14,73,90,6,53.5,74.5,4.5,59,73,5,7,udupi
11-29-608915,Karnataka,14,20,2004,4,0,3,1,d. c. srikantappa,M,BJP,341391,GEN,819254,1121327,chikmagalur,GEN,NA,7,73.06,41.67,no,73672,8.99,3.12,AEKA8934,National Party,1605,TRUE,4,BJP,1605,CHIKMAGALUR,TRUE,TRUE,3,FALSE,TRUE,TRUE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,8.99,0,0,0,11,0,0,0,0,5.5,0,0,11,0,0,chikmagalur
11-29-608915,Karnataka,13,20,1999,9,0,3,1,d.c.srikantappa,M,BJP,324470,GEN,714803,1050838,chikmagalur,GEN,NA,5,68.02,45.39,no,30277,4.24,2.56,AEKA8934,National Party,1605,TRUE,3,BJP,1605,CHIKMAGALUR,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,4.23,0,0,0,11,0,0,0,0,5.5,0,0,11,0,0,chikmagalur
11-29-608915,Karnataka,13,20,1999,9,0,3,2,d.m.putte gowda,M,INC,294193,NA,714803,1050838,chikmagalur,GEN,NA,5,68.02,41.16,no,223901,31.32,2.56,GEKA14690,National Party,3482,TRUE,3,INC,3482,CHIKMAGALUR,TRUE,TRUE,2,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,11,0,0,0,0,5.5,0,0,11,0,0,chikmagalur
11-29-608915,Karnataka,14,20,2004,4,0,3,2,b l shankar,M,INC,267719,GEN,819254,1121327,chikmagalur,GEN,NA,7,73.06,32.68,no,95292,11.63,3.12,AEKA8926,National Party,3482,TRUE,3,JD,4217,CHIKMAGALUR,TRUE,FALSE,1,TRUE,FALSE,FALSE,Doctorate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,1,1,11,0,0,0,0,5.5,0,0,11,0,0,chikmagalur
11-29-610032,Karnataka,14,8,2004,4,0,3,1,s. mallikarjunaiah,M,BJP,303016,GEN,863743,1221507,tumkur,GEN,NA,5,70.71,35.08,no,2351,0.27,3.23,AEKA105866,National Party,1605,TRUE,7,BJP,1605,TUMKUR,TRUE,TRUE,3,FALSE,FALSE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,0.269999999999996,0,0,0,5,15.5,20.5,3.5,14.5,21.5,3.5,0,5,0,5,tumkur
11-29-610032,Karnataka,14,8,2004,4,0,3,2,jagadeesh d l,M,JD(S),300665,GEN,863743,1221507,tumkur,GEN,NA,5,70.71,34.81,no,72964,8.45,3.23,GEKA16494,State-based Party,10979,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,5,15.5,20.5,3.5,14.5,21.5,3.5,0,5,0,5,tumkur
11-29-610032,Karnataka,15,19,2009,4,0,4,1,g.s. basavaraj,M,BJP,331064,GEN,899784,1388773,tumkur,GEN,NA,10,64.79,36.79,no,21445,2.38,3.33,AEKA8028,National Party,1605,TRUE,6,INC,3482,TUMKUR,TRUE,FALSE,4,TRUE,FALSE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,2.38,0,0,0,5,15.5,20.5,3.5,14.5,21.5,3.5,0,5,0,5,tumkur
11-29-610032,Karnataka,15,19,2009,4,0,4,2,muddahanumegowda s.p.,M,JD(S),309619,GEN,899784,1388773,tumkur,GEN,NA,10,64.79,34.41,no,131893,14.66,3.33,AEKA5669,State-based Party,10979,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,5,15.5,20.5,3.5,14.5,21.5,3.5,0,5,0,5,tumkur
11-29-610032,Karnataka,13,8,1999,9,0,3,2,s.mallikarjunaiah,M,BJP,254985,GEN,773846,1086936,tumkur,GEN,NA,4,71.2,32.95,no,64690,8.36,2.94,AEKA105866,National Party,1605,TRUE,6,BJP,1605,TUMKUR,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,5,15.5,20.5,3.5,14.5,21.5,3.5,0,5,0,5,tumkur
11-29-610032,Karnataka,13,8,1999,9,0,3,1,g.s.basavaraj,M,INC,318922,GEN,773846,1086936,tumkur,GEN,NA,4,71.2,41.21,no,63937,8.26,2.94,AEKA8028,National Party,3482,TRUE,4,INC,3482,TUMKUR,TRUE,TRUE,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,8.26,0,0,0,5,15.5,20.5,3.5,14.5,21.5,3.5,0,5,0,5,tumkur
11-29-613361,Karnataka,13,14,1999,9,0,3,2,krishna,M,JD(S),265930,NA,800594,1099732,mandya,GEN,NA,5,72.8,33.22,no,183408,22.91,2.56,AEKA3144,State-based Party,10979,TRUE,2,JD,4217,MANDYA,TRUE,FALSE,1,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,2,8,10,4.5,10.5,14,5.5,16,20,8,11,mandya
11-29-613361,Karnataka,15,20,2009,4,0,4,1,n cheluvaraya swamy @ swamygowda,M,JD(S),384443,GEN,1031703,1499744,mandya,GEN,NA,12,68.79,37.26,no,23500,2.28,3.57,GEKA3130,State-based Party,10979,FALSE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,12th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,2.27,0,0,0,2,8,10,4.5,10.5,14,5.5,16,20,8,11,mandya
11-29-613361,Karnataka,14,14,2004,4,0,3,2,dr. s ramegowda,M,JD(S),286678,GEN,857564,1198750,mandya,GEN,NA,5,71.54,33.43,no,188418,21.97,2.86,GEKA16516,State-based Party,10979,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Doctorate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,2,8,10,4.5,10.5,14,5.5,16,20,8,11,mandya
11-29-613361,Karnataka,15,20,2009,4,0,4,2,m h ambareesh,M,INC,360943,GEN,1031703,1499744,mandya,GEN,NA,12,68.79,34.99,no,216068,20.94,3.57,GEKA404,National Party,3482,FALSE,4,INC,3482,MANDYA,TRUE,TRUE,3,FALSE,TRUE,TRUE,12th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,2,8,10,4.5,10.5,14,5.5,16,20,8,11,mandya
11-29-613361,Karnataka,14,14,2004,4,0,3,1,ambareesh m. h.,M,INC,411116,GEN,857564,1198750,mandya,GEN,NA,5,71.54,47.94,no,124438,14.51,2.86,GEKA404,National Party,3482,TRUE,3,INC,3482,MANDYA,TRUE,TRUE,3,FALSE,TRUE,TRUE,NA,Other,NA,NA,NA,Lok Sabha Election (GE),1,14.51,0,0,0,2,8,10,4.5,10.5,14,5.5,16,20,8,11,mandya
11-29-613361,Karnataka,13,14,1999,9,0,3,1,ambareesh @ amaranatha .m.h,M,INC,418110,GEN,800594,1099732,mandya,GEN,NA,5,72.8,52.22,no,152180,19.01,2.56,GEKA404,National Party,3482,TRUE,2,JD,4217,MANDYA,TRUE,FALSE,2,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,19,0,0,0,2,8,10,4.5,10.5,14,5.5,16,20,8,11,mandya
11-29-618090,Karnataka,14,16,2004,4,0,3,1,c. h. vijayashankar,M,BJP,316442,GEN,957267,1478718,mysore,GEN,NA,5,64.74,33.06,no,10150,1.06,3.23,GEKA8733,National Party,1605,TRUE,3,BJP,1605,MYSORE,TRUE,TRUE,2,FALSE,FALSE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,1.06,0,0,0,1,4,5,4,3.5,5,3.5,4,5,4,6,mysore
11-29-618090,Karnataka,13,16,1999,9,0,3,1,srikantadatta narasimharaja wadiyar,M,INC,338051,GEN,899475,1302736,mysore,GEN,NA,5,69.05,37.58,no,13431,1.49,3.23,GEKA14894,National Party,3482,TRUE,5,INC,3482,MYSORE,TRUE,TRUE,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,1.48999999999999,0,0,0,1,4,5,4,3.5,5,3.5,4,5,4,6,mysore
11-29-618090,Karnataka,14,16,2004,4,0,3,2,a s guruswamy,M,JD(S),306292,GEN,957267,1478718,mysore,GEN,NA,5,64.74,32,no,7065,0.74,3.23,AEKA7128,State-based Party,10979,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,1,4,5,4,3.5,5,3.5,4,5,4,6,mysore
11-29-618090,Karnataka,15,21,2009,4,0,4,2,c.h.vijayashankar,M,BJP,347119,GEN,973878,1653991,mysore,GEN,NA,12,58.88,35.64,no,130836,13.43,3.23,GEKA8733,National Party,1605,TRUE,4,BJP,1605,MYSORE,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,1,4,5,4,3.5,5,3.5,4,5,4,6,mysore
11-29-618090,Karnataka,13,16,1999,9,0,3,2,c.h.vijayashankar,M,BJP,324620,GEN,899475,1302736,mysore,GEN,NA,5,69.05,36.09,no,134413,14.94,3.23,GEKA8733,National Party,1605,TRUE,2,BJP,1605,MYSORE,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,1,4,5,4,3.5,5,3.5,4,5,4,6,mysore
11-29-618090,Karnataka,15,21,2009,4,0,4,1,adagur h vishwanath,M,INC,354810,GEN,973878,1653991,mysore,GEN,NA,12,58.88,36.43,no,7691,0.79,3.23,AEKA19163,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,0.789999999999999,0,0,0,1,4,5,4,3.5,5,3.5,4,5,4,6,mysore
11-29-619443,Karnataka,15,22,2009,4,0,4,2,a.r.krishnamurthy,M,BJP,365968,SC,973693,1433825,chamarajanagar,SC,NA,14,67.91,37.59,no,259092,26.61,3.45,GEKA5261,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,1,0,0,0,3.5,5,3.5,5,6,5,7,chamarajanagar
11-29-619443,Karnataka,14,15,2004,4,0,3,2,a siddaraju,M,INC,272672,SC,853214,1189973,chamarajanagar,SC,NA,8,71.7,31.96,no,180956,21.21,3.85,GEKA15670,National Party,3482,TRUE,4,INC,3482,CHAMARAJANAGAR,TRUE,TRUE,2,FALSE,FALSE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,1,0,0,0,3.5,5,3.5,5,6,5,7,chamarajanagar
11-29-619443,Karnataka,15,22,2009,4,0,4,1,r.dhruvanarayana,M,INC,369970,SC,973693,1433825,chamarajanagar,SC,NA,14,67.91,38,no,4002,0.41,3.45,GEKA5258,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,0.409999999999997,0,0,0,1,0,0,0,3.5,5,3.5,5,6,5,7,chamarajanagar
11-29-619443,Karnataka,13,15,1999,9,0,3,1,v.sreenivasaprasad,M,JD(U),311547,NA,767545,1101851,chamarajanagar,SC,NA,5,69.66,40.59,no,16146,2.1,3.03,GEKA80,State-based Party,11002,TRUE,8,INC,3482,CHAMARAJANAGAR,TRUE,FALSE,5,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,2.1,0,0,0,1,0,0,0,3.5,5,3.5,5,6,5,7,chamarajanagar
11-29-619443,Karnataka,13,15,1999,9,0,3,2,a.siddaraju,M,INC,295401,SC,767545,1101851,chamarajanagar,SC,NA,5,69.66,38.49,no,187845,24.47,3.03,GEKA15670,National Party,3482,TRUE,3,JD,4217,CHAMARAJANAGAR,TRUE,FALSE,2,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,1,0,0,0,3.5,5,3.5,5,6,5,7,chamarajanagar
11-29-619443,Karnataka,14,15,2004,4,0,3,1,m. shivanna,M,JD(S),316661,SC,853214,1189973,chamarajanagar,SC,NA,8,71.7,37.11,no,43989,5.16,3.85,GENA16588,State-based Party,10979,TRUE,2,PSP,6168,CHAMARAJANAGAR,TRUE,FALSE,1,TRUE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,5.15,0,0,0,1,0,0,0,3.5,5,3.5,5,6,5,7,chamarajanagar
11-29-621389,Karnataka,13,10,1999,9,0,3,2,g. mangamma,F,BJP,239182,NA,815758,1145553,kolar,SC,NA,9,71.21,29.32,no,51921,6.36,3.33,GEKA16406,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,7,33.5,40.5,5,32.5,43,5,38,45,6,8,kolar
11-29-621389,Karnataka,15,28,2009,4,0,4,2,d.s.veeraiah,M,BJP,321765,SC,927261,1340923,kolar,SC,NA,22,69.15,34.7,no,121869,13.14,3.23,GEKA16500,National Party,1605,TRUE,2,BJP,1605,KOLAR,TRUE,TRUE,0,FALSE,FALSE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,7,33.5,40.5,5,32.5,43,5,38,45,6,8,kolar
11-29-621389,Karnataka,14,10,2004,4,0,3,1,k.h. muniyappa,M,INC,385582,SC,909264,1262765,kolar,SC,NA,8,72.01,42.41,no,11635,1.28,2.78,GEKA15239,National Party,3482,TRUE,5,INC,3482,KOLAR,TRUE,TRUE,5,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,1.27999999999999,0,0,0,7,33.5,40.5,5,32.5,43,5,38,45,6,8,kolar
11-29-621389,Karnataka,15,28,2009,4,0,4,1,k.h.muniyappa,M,INC,344771,SC,927261,1340923,kolar,SC,NA,22,69.15,37.18,no,23006,2.48,3.23,GEKA15239,National Party,3482,TRUE,6,INC,3482,KOLAR,TRUE,TRUE,6,FALSE,TRUE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,2.48,0,0,0,7,33.5,40.5,5,32.5,43,5,38,45,6,8,kolar
11-29-621389,Karnataka,14,10,2004,4,0,3,2,veeraiah d s,M,BJP,373947,SC,909264,1262765,kolar,SC,NA,8,72.01,41.13,no,290514,31.95,2.78,GEKA16500,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,7,33.5,40.5,5,32.5,43,5,38,45,6,8,kolar
11-29-621389,Karnataka,13,10,1999,9,0,3,1,k.h. muniyappa,M,INC,321964,SC,815758,1145553,kolar,SC,NA,9,71.21,39.47,no,82782,10.15,3.33,GEKA15239,National Party,3482,TRUE,4,INC,3482,KOLAR,TRUE,TRUE,4,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,10.15,0,0,0,7,33.5,40.5,5,32.5,43,5,38,45,6,8,kolar
11-30-626635,Goa,15,1,2009,4,0,4,2,jitendra raghuraj deshprabhu,M,NCP,131363,GEN,292295,486983,north goa,GEN,NA,7,60.02,44.94,no,122717,41.98,2.38,AEGA83068,State-based Party (Other State),5792,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,2,14,17,7,14.5,19.5,7.5,26,30,13,8,north goa
11-30-626635,Goa,15,1,2009,4,0,4,1,shripad yesso naik,M,BJP,137716,GEN,292295,486983,north goa,GEN,NA,7,60.02,47.12,no,6353,2.17,2.38,GEGA43669,National Party,1605,TRUE,4,BJP,1605,PANAJI,FALSE,TRUE,3,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,2.18,0,0,0,2,14,17,7,14.5,19.5,7.5,26,30,13,8,north goa
11-30-626874,Goa,15,2,2009,4,0,4,2,adv. narendra keshav sawaikar,M,BJP,114978,GEN,271960,533811,south goa,GEN,NA,11,50.95,42.28,no,98251,36.13,2.5,GEGA2592,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,5,177,213,41,163,207,39,222,242,50,57,south goa
11-30-626874,Goa,15,2,2009,4,0,4,1,cosme francisco caitano sardinha,M,INC,127494,GEN,271960,533811,south goa,GEN,NA,11,50.95,46.88,no,12516,4.6,2.5,AENA37731,National Party,3482,TRUE,3,INC,3482,MORMUGAO,FALSE,TRUE,3,FALSE,TRUE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,4.6,0,0,0,5,177,213,41,163,207,39,222,242,50,57,south goa
11-32-627058,Kerala,14,1,2004,4,0,3,2,n a mohammed,M,INC,329028,GEN,901603,1160134,kasaragod,GEN,NA,10,77.72,36.49,no,218700,24.26,2.63,GEKL75290,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,13,70,85,6,56.5,76,5,80,94,8,11,kasaragod
11-32-627058,Kerala,13,1,1999,9,0,3,2,khader mangad,M,INC,391986,NA,925384,1199964,kasaragod,GEN,NA,8,77.12,42.36,no,290052,31.34,2.5,GEKL65476,National Party,3482,TRUE,2,INC,3482,KASARAGOD,TRUE,TRUE,0,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,13,70,85,6,56.5,76,5,80,94,8,11,kasaragod
11-32-627058,Kerala,14,1,2004,4,0,3,1,p. karunakaran,M,CPM,437284,GEN,901603,1160134,kasaragod,GEN,NA,10,77.72,48.5,no,108256,12.01,2.63,GEKL75292,National Party,14635,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,12.01,0,1,1,13,70,85,6,56.5,76,5,80,94,8,11,kasaragod
11-32-627058,Kerala,15,1,2009,4,0,4,1,p karunakaran,M,CPM,385522,GEN,847096,1113892,kasaragod,GEN,NA,7,76.05,45.51,no,64427,7.61,2.7,GEKL75292,National Party,14635,TRUE,2,CPM,14635,KASARAGOD,TRUE,TRUE,2,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,7.6,0,1,1,13,70,85,6,56.5,76,5,80,94,8,11,kasaragod
11-32-627058,Kerala,15,1,2009,4,0,4,2,shahida kamal,F,INC,321095,GEN,847096,1113892,kasaragod,GEN,NA,7,76.05,37.91,no,195613,23.09,2.7,GEKL5402,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,13,70,85,6,56.5,76,5,80,94,8,11,kasaragod
11-32-627058,Kerala,13,1,1999,9,0,3,1,t. govindan,M,CPM,423564,NA,925384,1199964,kasaragod,GEN,NA,8,77.12,45.77,no,31578,3.41,2.5,GEKL55552,National Party,14635,TRUE,3,CPM,14635,KASARAGOD,TRUE,TRUE,3,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,3.41,0,0,0,13,70,85,6,56.5,76,5,80,94,8,11,kasaragod
11-32-627177,Kerala,15,2,2009,4,0,4,1,k. sudhakaran,M,INC,432878,GEN,863832,1069725,kannur,GEN,NA,9,80.75,50.11,no,43151,5,2.22,GEKL905605,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,4.99,0,1,1,33,121,150.5,7,158,210.5,6.5,341,405,14,22,kannur
11-32-627177,Kerala,15,2,2009,4,0,4,2,k.k ragesh,M,CPM,389727,GEN,863832,1069725,kannur,GEN,NA,9,80.75,45.12,no,362604,41.98,2.22,GEKL5435,National Party,14635,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,33,121,150.5,7,158,210.5,6.5,341,405,14,22,kannur
11-32-627293,Kerala,15,4,2009,4,0,4,1,m.i. shanavas,M,INC,410703,GEN,823694,1102097,wayanad,GEN,NA,13,74.74,49.86,no,153439,18.63,2.78,GEKL73468,National Party,3482,TRUE,3,INC,3482,CHIRAYINKIL,FALSE,TRUE,1,FALSE,FALSE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,18.63,0,0,0,29,19.5,27.5,4,24,46,3.5,4,33,4,5,wayanad
11-32-627293,Kerala,15,4,2009,4,0,4,2,advocate. m. rahmathulla,M,CPI,257264,GEN,823694,1102097,wayanad,GEN,NA,13,74.74,31.23,no,157601,19.13,2.78,GEKL40372,State-based Party,2444,TRUE,3,CPI,2444,PONNANI,FALSE,TRUE,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,29,19.5,27.5,4,24,46,3.5,4,33,4,5,wayanad
11-32-627341,Kerala,15,5,2009,4,0,4,2,adv. p.a. mohamed riyas,M,CPM,341471,GEN,797578,1053817,kozhikode,GEN,NA,16,75.68,42.81,no,251753,31.56,2.7,GEKL5514,National Party,14635,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,1,1,11,96,116.5,10,85.5,113,8.5,106,128,10,12,kozhikode
