State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,district,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type,total_light1996,total_light_cal1996,max_light1996,total_light1999,total_light_cal1999,max_light1999,total_light2004,total_light_cal2004,max_light2004,total_light2009,total_light_cal2009,max_light2009,total_light2013,total_light_cal2013,max_light2013,pc91_pca_tot_p,pc01_pca_tot_p,pc11_pca_tot_p,pc96_pca_tot_p,pc99_pca_tot_p,pc04_pca_tot_p,pc09_pca_tot_p,pc14_pca_tot_p,vote_share_diff,population,total_light_diff,max_light_diff,total_light_cal_diff,education,year_1996,year_1999,year_2004,year_2009,dynast_wiki,dynast_pdf,dynast
Haryana,13,8,1999,9,0,3,1,Ajay Singh Chautala,1,INLD,381255,GEN,733042,1053603,bhiwani,GEN,NA,29,69.57,52.01,no,203406,27.75,2.7,GEHR81480,State-based Party,3863,TRUE,2,HLD(R),10354,BHIWANI,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),42015,53196,3645,39740.5,49119,3611.5,37384.5,49887,3275,54026,63765,4789,70650,59917,6331,1160629,1417894,1613788,1289261.5,1366441,1476662.2,1574609.2,1691990.3500000015,27.749999999999996,1289261.5,-0.06111463881165946,-0.09780532942154885,0.015514522448421886,NA,0,1,0,0,0,1,1
Haryana,13,8,1999,9,0,3,2,Dharambir,1,INC,177849,GEN,733042,1053603,bhiwani,GEN,NA,29,69.57,24.26,no,26163,3.57,2.7,GEHR39911,National Party,3482,TRUE,2,JD,4217,BHIWANI,TRUE,FALSE,0,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),42015,53196,3645,39740.5,49119,3611.5,37384.5,49887,3275,54026,63765,4789,70650,59917,6331,1160629,1417894,1613788,1289261.5,1366441,1476662.2,1574609.2,1691990.3500000015,-27.749999999999996,1289261.5,-0.06111463881165946,-0.09780532942154885,0.015514522448421886,NA,0,1,0,0,0,0,0
Madhya_Pradesh,13,30,1999,9,0,3,1,Uma Bharti,0,BJP,537905,GEN,976493,1578355,bhopal,GEN,NA,15,61.87,55.09,no,168864,17.29,2.27,GEMP70466,National Party,1605,TRUE,6,BJP,1605,KHAJURAHO,FALSE,TRUE,5,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),27852,33672,2889,26648.5,31311.5,2789.5,24542.5,30872,2199.5,25883,30196,2108,37058,30907,4081,1349794,1842657,2369856,1596225.5,1744084.4,2000816.7,2264416.2,2517142.6333333254,17.300000000000004,1596225.5,-0.08232655526500743,-0.2376323064968089,-0.014135817972052322,NA,0,1,0,0,1,1,1
Madhya_Pradesh,13,30,1999,9,0,3,2,Suresh Pachori,1,INC,369041,NA,976493,1578355,bhopal,GEN,NA,15,61.87,37.79,no,349331,35.77,2.27,GEMP70469,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),27852,33672,2889,26648.5,31311.5,2789.5,24542.5,30872,2199.5,25883,30196,2108,37058,30907,4081,1349794,1842657,2369856,1596225.5,1744084.4,2000816.7,2264416.2,2517142.6333333254,-17.300000000000004,1596225.5,-0.08232655526500743,-0.2376323064968089,-0.014135817972052322,NA,0,1,0,0,0,0,0
Uttar_Pradesh,13,5,1999,9,0,3,1,Sheeshram Singh Ravi,1,BJP,214266,SC,704925,1276433,bijnor,SC,NA,15,55.23,30.4,no,23700,3.36,4,GEUP71679,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),19196,24163,9459,9750.5,12369,4825,9767,14753.5,4848.5,11916,16857,6029,15913,19532,7959,2301324,2929725,3440730,2615524.5,2804044.8,3083026.5,3338529,3631206.899999991,3.3699999999999974,2615524.5,0.0016907907191825444,0.004858643971514809,0.17628700038017264,NA,0,1,0,0,0,0,0
Uttar_Pradesh,13,5,1999,9,0,3,2,Omwati Devi,0,SP,190566,SC,704925,1276433,bijnor,SC,NA,15,55.23,27.03,no,6890,0.98,4,AEUP124721,State-based Party,7425,TRUE,2,SP,7425,BIJNOR,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),19196,24163,9459,9750.5,12369,4825,9767,14753.5,4848.5,11916,16857,6029,15913,19532,7959,2301324,2929725,3440730,2615524.5,2804044.8,3083026.5,3338529,3631206.899999991,-3.3699999999999974,2615524.5,0.0016907907191825444,0.004858643971514809,0.17628700038017264,NA,0,1,0,0,0,1,1
Uttar_Pradesh,13,78,1999,9,0,3,1,Chhatra Pal,1,BJP,180102,NA,494757,1098334,bulandshahr,GEN,NA,14,45.05,36.4,no,61929,12.52,4.17,AEUP153353,National Party,1605,TRUE,4,BJP,1605,BULANDSHAHR,TRUE,TRUE,4,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),26419,33292,7565,15933,20087,4948.5,13701,19960,4221,13899,19130,4477,33941,31274,9841,2530063,2988302,3475929,2759182.5,2896654.2,3134590.1,3378403.6,3612910.899999991,12.509999999999998,2759182.5,-0.1509236072374005,-0.15901243355424732,-0.006342568769092338,NA,0,1,0,0,1,0,1
Uttar_Pradesh,13,78,1999,9,0,3,2,Saeedul Hassan,1,INC,118173,NA,494757,1098334,bulandshahr,GEN,NA,14,45.05,23.89,no,33891,6.85,4.17,GEUP63041,National Party,3482,TRUE,2,AIIC(T),8871,BULANDSHAHR,TRUE,FALSE,0,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),26419,33292,7565,15933,20087,4948.5,13701,19960,4221,13899,19130,4477,33941,31274,9841,2530063,2988302,3475929,2759182.5,2896654.2,3134590.1,3378403.6,3612910.899999991,-12.509999999999998,2759182.5,-0.1509236072374005,-0.15901243355424732,-0.006342568769092338,NA,0,1,0,0,0,0,0
Bihar,13,37,1999,9,0,3,1,Lal Muni Choubey,1,BJP,235968,GEN,602749,1029419,buxar,GEN,NA,7,58.55,39.15,no,11606,1.93,3.33,GEBR35222,National Party,1605,TRUE,4,BJP,1605,BUXAR,TRUE,TRUE,3,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1323,1668,534,1507,1842.5,626,1616.5,3038.5,673,1812,3741,777,3898,6307,1627,1018580,1311882,1589007,1165231,1253221.6,1395019.5,1533582,1677267.2166666687,1.9299999999999997,1165231,0.07014239853899173,0.07239495854462952,0.5002406275119178,NA,0,1,0,0,0,0,0
Bihar,13,37,1999,9,0,3,2,Shivanand Tiwary,1,RJD,224362,GEN,602749,1029419,buxar,GEN,NA,7,58.55,37.22,no,156446,25.96,3.33,GEBR73625,State-based Party,12103,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1323,1668,534,1507,1842.5,626,1616.5,3038.5,673,1812,3741,777,3898,6307,1627,1018580,1311882,1589007,1165231,1253221.6,1395019.5,1533582,1677267.2166666687,-1.9299999999999997,1165231,0.07014239853899173,0.07239495854462952,0.5002406275119178,NA,0,1,0,0,0,1,1
Bihar,13,44,1999,9,0,3,1,Nagmani,1,RJD,219783,NA,416769,1015184,chatra,GEN,NA,14,41.05,52.73,no,55099,13.22,2.27,GEBR43880,State-based Party,12103,TRUE,3,RJD,12103,CHATRA,TRUE,TRUE,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),928,1176,309,1396.5,1695,433,1139,3744,446,1309,5924,508,2481,10781,899,571340,738130,950031,654735,704772,801700.3,907650.8,999316.1499999985,13.219999999999999,654735,-0.2038184219380499,0.02958122401757457,0.7924718177829329,NA,0,1,0,0,0,1,1
Bihar,13,44,1999,9,0,3,2,Dhirendra Agrawal,1,BJP,164684,GEN,416769,1015184,chatra,GEN,NA,14,41.05,39.51,no,153420,36.81,2.27,GEBR43876,National Party,1605,TRUE,4,BJP,1605,CHATRA,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),928,1176,309,1396.5,1695,433,1139,3744,446,1309,5924,508,2481,10781,899,571340,738130,950031,654735,704772,801700.3,907650.8,999316.1499999985,-13.219999999999999,654735,-0.2038184219380499,0.02958122401757457,0.7924718177829329,NA,0,1,0,0,0,0,0
Andhra_Pradesh,13,21,1999,9,0,3,1,Noothana Kalva Ramakrishna Reddy,1,TDP,419208,NA,835406,1140219,chittoor,GEN,NA,5,73.27,50.18,no,18638,2.23,2.08,AEAP14490,State-based Party,8300,TRUE,3,TDP,8300,CHITTOOR,TRUE,TRUE,3,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),67992,85445,9629,71311,88818.5,10042,63445,86094.5,8621,82501,99013,11635,114321,101194,16151,2984104,3380205,3704430,3182154.5,3300984.8,3477472.5,3639585,3824458.2333333194,2.229999999999997,3182154.5,-0.11687720437165083,-0.15257521038472532,-0.0311494314499825,NA,0,1,0,0,0,0,0
Andhra_Pradesh,13,21,1999,9,0,3,2,R.Gopinath,1,INC,400570,NA,835406,1140219,chittoor,GEN,NA,5,73.27,47.95,no,387598,46.4,2.08,GEAP69384,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),67992,85445,9629,71311,88818.5,10042,63445,86094.5,8621,82501,99013,11635,114321,101194,16151,2984104,3380205,3704430,3182154.5,3300984.8,3477472.5,3639585,3824458.2333333194,-2.229999999999997,3182154.5,-0.11687720437165083,-0.15257521038472532,-0.0311494314499825,NA,0,1,0,0,1,0,1
Rajasthan,13,3,1999,9,0,3,1,Ram Singh Kaswan,1,BJP,351485,GEN,680334,1239736,churu,GEN,NA,8,54.88,51.66,no,46809,6.88,2.13,GERJ46750,National Party,1605,TRUE,4,BJP,1605,CHURU,TRUE,TRUE,2,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),34048,42951,3257,37318,47369,3366.5,46480,69201.5,3596.5,63486,82815,5182,96388,97495,7423,1372908,1689426,2028836,1531167,1626122.4,1791249,1960954,2123409.8666666597,6.8799999999999955,1531167,0.21954632856859924,0.06608752132207485,0.3790545323838721,NA,0,1,0,0,0,1,1
Rajasthan,13,3,1999,9,0,3,2,Narendra Budania,1,INC,304676,NA,680334,1239736,churu,GEN,NA,8,54.88,44.78,no,294462,43.28,2.13,GERJ32672,National Party,3482,TRUE,5,INC,3482,CHURU,TRUE,TRUE,3,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),34048,42951,3257,37318,47369,3366.5,46480,69201.5,3596.5,63486,82815,5182,96388,97495,7423,1372908,1689426,2028836,1531167,1626122.4,1791249,1960954,2123409.8666666597,-6.8799999999999955,1531167,0.21954632856859924,0.06608752132207485,0.3790545323838721,NA,0,1,0,0,0,0,0
Tamil_Nadu,13,11,1999,9,0,3,1,"Sankar, Adhi",1,DMK,358367,GEN,709744,1136122,cuddalore,GEN,NA,5,62.47,50.49,no,73953,10.42,2.38,GETN6671,State-based Party,10192,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),36313,45952,7563,39016.5,47572,8160,39473.5,51332,8219.5,51846,59552,10742,61361,48945,12699,1984823,2135856,2415227,2060339.5,2105649.4,2219667.3,2359352.8,2458397.9333333373,10.420000000000002,2060339.5,0.011644927105443514,0.007265210991413085,0.07606998651721497,NA,0,1,0,0,1,0,1
Tamil_Nadu,13,11,1999,9,0,3,2,Dhamotharan M.C.,1,ADMK,284414,GEN,709744,1136122,cuddalore,GEN,NA,5,62.47,40.07,no,218947,30.85,2.38,GETN66938,State-based Party,930,TRUE,2,ADMK,930,CUDDALORE,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),36313,45952,7563,39016.5,47572,8160,39473.5,51332,8219.5,51846,59552,10742,61361,48945,12699,1984823,2135856,2415227,2060339.5,2105649.4,2219667.3,2359352.8,2458397.9333333373,-10.420000000000002,2060339.5,0.011644927105443514,0.007265210991413085,0.07606998651721497,NA,0,1,0,0,0,0,0
Odisha,13,6,1999,9,0,3,1,Bhartruhari Mahtab,1,BJD,407603,GEN,619806,1215249,cuttack,GEN,NA,7,51,65.76,no,205317,33.13,1.85,GEOD66431,State-based Party,9079,TRUE,3,BJD,9079,CUTTACK,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),16959,21236,6169,14913.5,17667.5,5335,19441.5,26197,7154.5,20935,25473,7790,33073,29044,12539,1828958,2135944,2393220,1982451,2074546.8,2213126.8,2341764.8,2486144.3000000045,33.120000000000005,1982451,0.26514311353625963,0.29345264461093734,0.3939181068113218,NA,0,1,0,0,1,1,1
Odisha,13,6,1999,9,0,3,2,Kanhu Charan Lenka,1,INC,202286,NA,619806,1215249,cuttack,GEN,NA,7,51,32.64,no,199166,32.13,1.85,AEOD9407,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),16959,21236,6169,14913.5,17667.5,5335,19441.5,26197,7154.5,20935,25473,7790,33073,29044,12539,1828958,2135944,2393220,1982451,2074546.8,2213126.8,2341764.8,2486144.3000000045,-33.120000000000005,1982451,0.26514311353625963,0.29345264461093734,0.3939181068113218,NA,0,1,0,0,0,0,0
Bihar,13,15,1999,9,0,3,1,Kirti Azad,1,BJP,395549,GEN,758291,1043388,darbhanga,GEN,NA,9,72.68,52.16,no,55548,7.33,2.13,GEBR70138,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),3749,4760,1414,3353,4207,1372,3444.5,6026,1352,3513,6848,1392,9674,12498,3631,2381415,3098208,3696361,2739811.5,2954849.4,3277653.9,3576730.4,3913376.2333333194,7.319999999999993,2739811.5,0.026923288567022752,-0.014684551682920599,0.35933363609972524,NA,0,1,0,0,0,1,1
Bihar,13,15,1999,9,0,3,2,Md Ali Ashraf Fatmi,1,RJD,340001,GEN,758291,1043388,darbhanga,GEN,NA,9,72.68,44.84,no,330023,43.52,2.13,GEBR84157,State-based Party,12103,TRUE,4,RJD,12103,DARBHANGA,TRUE,TRUE,3,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),3749,4760,1414,3353,4207,1372,3444.5,6026,1352,3513,6848,1392,9674,12498,3631,2381415,3098208,3696361,2739811.5,2954849.4,3277653.9,3576730.4,3913376.2333333194,-7.319999999999993,2739811.5,0.026923288567022752,-0.014684551682920599,0.35933363609972524,NA,0,1,0,0,0,0,0
Uttar_Pradesh,13,41,1999,9,0,3,1,Shri Prakash Mani,1,BJP,251814,GEN,694139,1275208,deoria,GEN,NA,9,54.43,36.28,no,42141,6.07,3.7,GEUP61573,National Party,1605,TRUE,3,BJP,1605,DEORIA,TRUE,TRUE,2,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),11755,14751,6495,3574.5,4504,1925,3308.5,5798.5,1838,3981,7277,2222,13640,14999,7777,1967317,2437233,2789567,2202275,2343249.8,2542933.2,2719100.2,2932501.5,6.07,2202275,-0.07733039175479384,-0.04624794380625197,0.25263337257723073,NA,0,1,0,0,0,0,0
Uttar_Pradesh,13,41,1999,9,0,3,2,Mohan Singh,1,SP,209673,GEN,694139,1275208,deoria,GEN,NA,9,54.43,30.21,no,74654,10.75,3.7,GEUP48402,State-based Party,7425,TRUE,3,SP,7425,DEORIA,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),11755,14751,6495,3574.5,4504,1925,3308.5,5798.5,1838,3981,7277,2222,13640,14999,7777,1967317,2437233,2789567,2202275,2343249.8,2542933.2,2719100.2,2932501.5,-6.07,2202275,-0.07733039175479384,-0.04624794380625197,0.25263337257723073,NA,0,1,0,0,0,1,1
Odisha,13,19,1999,9,0,3,1,Kamakhya Prasad Singh Deo,1,INC,248824,GEN,604130,1118853,dhenkanal,GEN,NA,7,54,41.19,no,3674,0.61,2.78,GEOD20255,National Party,3482,TRUE,10,INC,3482,DHENKANAL,TRUE,TRUE,6,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),8349,10561,2550,8111.5,9589.5,2591.5,10911,16268,3206,14989,19934,4550,25165,25235,6796,906275,1018290,1138897,962282.5,995887,1054472.1,1114775.6,1172358.3000000007,0.6099999999999994,962282.5,0.2964886468046455,0.2127871955397369,0.5285312381522242,NA,0,1,0,0,0,0,0
Odisha,13,19,1999,9,0,3,2,Tathagata Satpathy,1,BJD,245150,GEN,604130,1118853,dhenkanal,GEN,NA,7,54,40.58,no,147903,24.48,2.78,AEOD6821,State-based Party,9079,TRUE,3,BJD,9079,DHENKANAL,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),8349,10561,2550,8111.5,9589.5,2591.5,10911,16268,3206,14989,19934,4550,25165,25235,6796,906275,1018290,1138897,962282.5,995887,1054472.1,1114775.6,1172358.3000000007,-0.6099999999999994,962282.5,0.2964886468046455,0.2127871955397369,0.5285312381522242,NA,0,1,0,0,0,1,1
Uttar_Pradesh,13,71,1999,9,0,3,1,Kr. Devendra Singh Yadav,1,SP,226999,GEN,587138,1036859,etah,GEN,NA,16,56.63,38.66,no,52524,8.95,3.57,AEUP128367,State-based Party,7425,TRUE,2,SP,7425,ETAH,TRUE,TRUE,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5187,6522,1950,2129,2776.5,792,6474.5,9942.5,2003,5576,8854,1657,9810,12574,2970,1208668,1505575,1743933,1357121.5,1446193.6,1577082.4,1696261.4,1833980.9166666642,8.939999999999998,1357121.5,1.1122189986154156,0.9278399438513922,1.275627356400184,NA,0,1,0,0,0,1,1
Uttar_Pradesh,13,71,1999,9,0,3,2,Dr. Mahadeepak Singh Shakya,1,BJP,174475,GEN,587138,1036859,etah,GEN,NA,16,56.63,29.72,no,72427,12.34,3.57,GEUP72621,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5187,6522,1950,2129,2776.5,792,6474.5,9942.5,2003,5576,8854,1657,9810,12574,2970,1208668,1505575,1743933,1357121.5,1446193.6,1577082.4,1696261.4,1833980.9166666642,-8.939999999999998,1357121.5,1.1122189986154156,0.9278399438513922,1.275627356400184,NA,0,1,0,0,0,0,0
Uttar_Pradesh,13,66,1999,9,0,3,1,Raghuraj Singh Shakya,1,SP,233065,GEN,601874,1148723,etawah,GEN,NA,14,52.4,38.72,no,83683,13.9,3.57,GEUP72535,State-based Party,7425,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),8341,10482,2688,5808,7517,1888.5,12315.5,17140.5,3489,9912,13256,3105,31198,26787,8954,1084673,1324752,1566493,1204712.5,1276736.2,1397274.3,1518144.8,1638489,13.899999999999999,1204712.5,0.7516223541190321,0.6138322990342626,0.8242769620774091,NA,0,1,0,0,0,1,1
Uttar_Pradesh,13,66,1999,9,0,3,2,Shiv Prasad Yadav,1,BSP,149382,NA,601874,1148723,etawah,GEN,NA,14,52.4,24.82,no,4856,0.81,3.57,GEUP72546,State-based Party,16651,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),8341,10482,2688,5808,7517,1888.5,12315.5,17140.5,3489,9912,13256,3105,31198,26787,8954,1084673,1324752,1566493,1204712.5,1276736.2,1397274.3,1518144.8,1638489,-13.899999999999999,1204712.5,0.7516223541190321,0.6138322990342626,0.8242769620774091,NA,0,1,0,0,0,0,0
Haryana,13,6,1999,9,0,3,1,Ram Chander Bainda,1,BJP,367842,GEN,745484,1330157,faridabad,GEN,NA,12,56.04,49.34,no,34248,4.59,2.27,GEHR54233,National Party,1605,TRUE,3,BJP,1605,FARIDABAD,TRUE,TRUE,3,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),23610,27905,2430,21866,25068,2220,23548,27846.5,2403,31653,33839,3805,37573,25991,4831,840102,1347948,1774480,1094025,1246378.8,1475907.6,1689173.6,1928189.0333333313,4.590000000000003,1094025,0.07410797215372078,0.07921076087014356,0.10511515286376749,NA,0,1,0,0,0,0,0
Haryana,13,6,1999,9,0,3,2,Zakir Hussain,1,INC,333594,GEN,745484,1330157,faridabad,GEN,NA,12,56.04,44.75,no,296549,39.78,2.27,GEHR69750,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),23610,27905,2430,21866,25068,2220,23548,27846.5,2403,31653,33839,3805,37573,25991,4831,840102,1347948,1774480,1094025,1246378.8,1475907.6,1689173.6,1928189.0333333313,-4.590000000000003,1094025,0.07410797215372078,0.07921076087014356,0.10511515286376749,NA,0,1,0,0,1,0,1
Uttar_Pradesh,13,72,1999,9,0,3,1,Ram Jilal Suman,1,SP,289459,SC,573312,1157680,firozabad,SC,NA,16,49.52,50.49,no,83368,14.54,2.56,GEUP11692,State-based Party,7425,TRUE,8,SP,7425,FIROZABAD,TRUE,TRUE,3,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),16401,20613,4794,13414,16750.5,3922.5,15873,21683.5,4462,21119,25230,5961,27771,24443,7961,1498392,1993955,2451155,1746173.5,1894842.4,2131115,2359715,2600463.2833333313,14.54,1746173.5,0.16832061491255956,0.12886789038529045,0.25812349408412594,NA,0,1,0,0,0,1,1
Uttar_Pradesh,13,72,1999,9,0,3,2,Prabhu Dayal Katheriyar,1,BJP,206091,NA,573312,1157680,firozabad,SC,NA,16,49.52,35.95,no,147415,25.71,2.56,GEUP11701,National Party,1605,TRUE,4,BJP,1605,FIROZABAD,TRUE,TRUE,3,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),16401,20613,4794,13414,16750.5,3922.5,15873,21683.5,4462,21119,25230,5961,27771,24443,7961,1498392,1993955,2451155,1746173.5,1894842.4,2131115,2359715,2600463.2833333313,-14.54,1746173.5,0.16832061491255956,0.12886789038529045,0.25812349408412594,NA,0,1,0,0,0,0,0
Uttar_Pradesh,13,50,1999,9,0,3,1,Manoj,1,BJP,240592,GEN,734039,1300013,ghazipur,GEN,NA,17,56.46,32.78,no,11033,1.5,3.85,GEUP48550,National Party,1605,TRUE,4,BJP,1605,GHAZIPUR,TRUE,TRUE,2,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),17157,21419,8439,3612,4565,1864,3952,7075,2108.5,3219,7080,1743,8877,13280,4831,2088803,2642481,3147523,2365642,2531745.4,2793993.6,3046514.6,3314437,1.5100000000000016,2365642,0.08996014433088284,0.1232520779410784,0.43814892948237016,NA,0,1,0,0,0,0,0
Uttar_Pradesh,13,50,1999,9,0,3,2,Om Prakash,1,SP,229559,NA,734039,1300013,ghazipur,GEN,NA,17,56.46,31.27,no,57878,7.88,3.85,GEUP67745,State-based Party,7425,TRUE,2,SP,7425,GHAZIPUR,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),17157,21419,8439,3612,4565,1864,3952,7075,2108.5,3219,7080,1743,8877,13280,4831,2088803,2642481,3147523,2365642,2531745.4,2793993.6,3046514.6,3314437,-1.5100000000000016,2365642,0.08996014433088284,0.1232520779410784,0.43814892948237016,NA,0,1,0,0,1,0,1
Bihar,13,46,1999,9,0,3,1,Ravindra Kumar Pandey,1,BJP,248454,GEN,532036,1115417,giridih,GEN,NA,9,47.7,46.7,no,19824,3.73,2.44,GEBR100073,National Party,1605,TRUE,3,BJP,1605,GIRIDIH,TRUE,TRUE,3,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),3362,4260,1340,3232,3920,1372,4058.5,8155,1672,5276,11497,2297,7139,16521,3336,1399623,1770811,2268425,1585217,1696573.4,1920095.2,2168902.2,2377674.299999997,3.730000000000004,1585217,0.22771230656024422,0.19775098535881686,0.732539582270606,NA,0,1,0,0,0,0,0
Bihar,13,46,1999,9,0,3,2,Rajendra Prasad Singh,1,INC,228630,GEN,532036,1115417,giridih,GEN,NA,9,47.7,42.97,no,185828,34.93,2.44,GEBR84255,National Party,3482,TRUE,3,INC,3482,AURANGABAD | GIRIDIH,TRUE,TRUE,0,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),3362,4260,1340,3232,3920,1372,4058.5,8155,1672,5276,11497,2297,7139,16521,3336,1399623,1770811,2268425,1585217,1696573.4,1920095.2,2168902.2,2377674.299999997,-3.730000000000004,1585217,0.22771230656024422,0.19775098535881686,0.732539582270606,NA,0,1,0,0,0,1,1
Bihar,13,28,1999,9,0,3,1,Jagdambi Prasad Yadav,1,BJP,221191,NA,633556,1087573,godda,GEN,NA,8,58.25,34.91,no,79892,12.61,4.35,GEBR23327,National Party,1605,FALSE,6,BJP,1605,GODDA,TRUE,TRUE,4,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),2696,3421,1717,2132,2581,1397.5,2049,3928,1246.5,2266,5001,1379,4534,8182,2881,743242,897611,1123759,820426.5,866737.2,965455.4,1078529.4,1168873.3833333403,12.609999999999996,820426.5,-0.039708637046834916,-0.11434530206564197,0.41995346975574144,NA,0,1,0,0,0,0,0
Bihar,13,28,1999,9,0,3,2,Suraj Mandal,1,JMM,141299,NA,633556,1087573,godda,GEN,NA,8,58.25,22.3,no,32447,5.12,4.35,GEBR35110,State-based Party,4653,FALSE,6,JMM,4653,GODDA,TRUE,TRUE,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),2696,3421,1717,2132,2581,1397.5,2049,3928,1246.5,2266,5001,1379,4534,8182,2881,743242,897611,1123759,820426.5,866737.2,965455.4,1078529.4,1168873.3833333403,-12.609999999999996,820426.5,-0.039708637046834916,-0.11434530206564197,0.41995346975574144,NA,0,1,0,0,1,0,1
Bihar,13,4,1999,9,0,3,1,Raghunath Jha,1,JD(U),365107,GEN,741844,1176915,gopalganj,GEN,NA,6,63.03,49.22,no,36124,4.87,2.27,GEBR70053,State-based Party,11002,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),2729,3452,1397,1863,2391.5,1004,3150,5335,1613.5,3737,6335,1833,8847,10667,4079,1577049,1996004,2378384,1786526.5,1912213,2110718,2301908,2504680.0833333284,4.8699999999999974,1786526.5,0.5252143612180893,0.4744137112403424,0.8023681006155012,NA,0,1,0,0,0,1,1
